#Lon, Lat, Elv[m], dLOS[cm], UnitVec(e1,e2,e3) Path
141.92200 42.63000 47 -2.0 -0.575 0.105 -0.811 18
141.93400 42.63000 71 -2.7 -0.574 0.105 -0.812 18
141.95300 42.63500 110 -2.2 -0.573 0.105 -0.813 18
141.97800 42.69500 144 -2.6 -0.572 0.105 -0.814 18
142.00300 42.69500 191 -3.8 -0.570 0.105 -0.815 18
141.97800 42.67500 175 -3.7 -0.571 0.105 -0.814 18
142.00300 42.67500 181 -5.2 -0.569 0.105 -0.815 18
142.04100 42.68500 118 -5.8 -0.567 0.105 -0.817 18
141.97800 42.65500 194 -4.2 -0.571 0.105 -0.814 18
142.00300 42.65500 260 -5.8 -0.569 0.105 -0.816 18
141.97800 42.63500 175 -4.4 -0.571 0.105 -0.814 18
142.00300 42.63500 178 -6.1 -0.569 0.105 -0.816 18
142.04100 42.64500 200 -8.0 -0.566 0.105 -0.818 18
142.07800 42.77500 293 -2.5 -0.565 0.105 -0.818 18
142.10300 42.77500 230 -2.0 -0.563 0.104 -0.820 18
142.07800 42.75500 217 -3.9 -0.565 0.105 -0.818 18
142.10300 42.75500 252 -4.1 -0.563 0.104 -0.820 18
142.12800 42.77500 192 -1.8 -0.561 0.104 -0.821 18
142.15300 42.77500 105 -0.6 -0.559 0.104 -0.823 18
142.12800 42.75500 190 -3.0 -0.561 0.104 -0.821 18
142.15300 42.75500 141 -1.9 -0.559 0.104 -0.823 18
142.09100 42.72500 206 -5.6 -0.563 0.104 -0.820 18
142.14100 42.72500 185 -3.0 -0.559 0.104 -0.822 18
142.19100 42.76500 120 -1.0 -0.556 0.104 -0.825 18
142.19100 42.72500 197 -2.5 -0.555 0.104 -0.825 18
142.09100 42.68500 85 -6.1 -0.562 0.104 -0.820 18
142.14100 42.68500 194 -6.1 -0.558 0.104 -0.823 18
142.09100 42.64500 127 -7.7 -0.562 0.104 -0.821 18
142.14100 42.64500 179 -6.7 -0.558 0.104 -0.824 18
142.19100 42.68500 145 -4.7 -0.554 0.103 -0.826 18
142.19100 42.64500 180 -5.5 -0.553 0.103 -0.826 18
141.79100 42.60500 29 -0.5 -0.585 0.106 -0.804 18
141.84100 42.60500 32 0.2 -0.581 0.106 -0.807 18
141.89100 42.60500 33 -0.5 -0.577 0.106 -0.810 18
141.94100 42.60500 38 -2.4 -0.573 0.105 -0.813 18
141.90600 42.58250 34 -1.9 -0.575 0.105 -0.811 18
141.91100 42.58380 34 -2.4 -0.575 0.105 -0.811 18
141.91400 42.58380 35 -2.5 -0.575 0.105 -0.812 18
141.91100 42.58120 34 -4.7 -0.575 0.105 -0.811 18
141.91400 42.58120 34 -3.8 -0.575 0.105 -0.812 18
141.91300 42.57750 33 -4.0 -0.575 0.105 -0.812 18
141.94100 42.56500 32 -2.2 -0.572 0.105 -0.813 18
141.97800 42.61500 137 -4.0 -0.570 0.105 -0.815 18
142.00300 42.61500 148 -6.3 -0.568 0.105 -0.816 18
141.97800 42.59500 56 -4.1 -0.570 0.105 -0.815 18
142.00300 42.59500 98 -6.2 -0.568 0.105 -0.816 18
142.04100 42.60500 141 -8.2 -0.565 0.104 -0.818 18
141.99100 42.56500 54 -4.0 -0.568 0.105 -0.816 18
142.04100 42.56500 105 -6.3 -0.564 0.104 -0.819 18
141.99100 42.52500 54 -3.0 -0.567 0.105 -0.817 18
142.04100 42.52500 37 -3.9 -0.563 0.104 -0.820 18
142.04100 42.48500 40 -1.4 -0.563 0.104 -0.820 18
142.09100 42.60500 59 -8.7 -0.561 0.104 -0.821 18
142.14100 42.60500 64 -7.4 -0.557 0.104 -0.824 18
142.09100 42.56500 57 -7.1 -0.560 0.104 -0.822 18
142.14100 42.56500 146 -6.8 -0.556 0.104 -0.825 18
142.19100 42.60500 104 -6.1 -0.553 0.103 -0.827 18
142.07800 42.53500 71 -5.5 -0.560 0.104 -0.822 18
142.10300 42.53500 113 -5.9 -0.558 0.104 -0.823 18
142.07800 42.51500 106 -3.7 -0.560 0.104 -0.822 18
142.10300 42.51500 120 -4.7 -0.558 0.104 -0.823 18
142.14100 42.52500 72 -4.9 -0.555 0.103 -0.825 18
142.09100 42.48500 73 -1.7 -0.558 0.104 -0.823 18
142.14100 42.48500 43 -1.8 -0.554 0.103 -0.826 18
141.44300 43.05440 42 1.7 -0.651 -0.212 -0.729 116
141.54300 43.05440 49 0.6 -0.646 -0.209 -0.734 116
141.41800 42.99440 98 1.1 -0.654 -0.213 -0.726 116
141.46800 42.99440 87 1.6 -0.651 -0.212 -0.729 116
141.41800 42.95440 250 0.4 -0.655 -0.213 -0.725 116
141.46800 42.95440 163 0.1 -0.652 -0.212 -0.728 116
141.54300 42.97440 57 0.3 -0.648 -0.210 -0.732 116
141.64300 43.05440 41 0.9 -0.640 -0.206 -0.740 116
141.74300 43.05440 67 0.8 -0.635 -0.204 -0.745 116
141.64300 42.97440 38 1.1 -0.642 -0.207 -0.738 116
141.74300 42.97440 129 0.3 -0.637 -0.205 -0.743 116
141.84300 43.05440 84 -0.0 -0.629 -0.201 -0.751 116
141.94300 43.05440 252 -1.5 -0.623 -0.199 -0.756 116
141.84300 42.97440 84 0.3 -0.631 -0.202 -0.749 116
141.94300 42.97440 373 -1.0 -0.626 -0.199 -0.754 116
141.44300 42.89440 323 -0.2 -0.655 -0.213 -0.725 116
141.54300 42.89440 105 -0.7 -0.650 -0.210 -0.731 116
141.44300 42.81440 223 -0.4 -0.657 -0.214 -0.723 116
141.54300 42.81440 117 -0.7 -0.652 -0.211 -0.729 116
141.64300 42.89440 41 -0.7 -0.644 -0.208 -0.736 116
141.74300 42.89440 47 -1.6 -0.639 -0.205 -0.741 116
141.64300 42.81440 50 -1.7 -0.646 -0.208 -0.734 116
141.74300 42.81440 61 -1.6 -0.641 -0.206 -0.740 116
141.44300 42.73440 289 -0.1 -0.659 -0.214 -0.721 116
141.54300 42.73440 132 -1.5 -0.654 -0.212 -0.727 116
141.44300 42.65440 203 -0.4 -0.661 -0.215 -0.719 116
141.54300 42.65440 53 -0.7 -0.655 -0.212 -0.725 116
141.64300 42.73440 68 -1.9 -0.648 -0.209 -0.732 116
141.74300 42.73440 39 -0.4 -0.643 -0.207 -0.738 116
141.64300 42.65440 38 0.3 -0.650 -0.210 -0.730 116
141.74300 42.65440 32 1.5 -0.645 -0.207 -0.736 116
141.84300 42.89440 99 -0.7 -0.633 -0.203 -0.747 116
141.94300 42.89440 246 -0.7 -0.628 -0.200 -0.752 116
141.84300 42.81440 68 -0.5 -0.635 -0.203 -0.745 116
141.94300 42.81440 122 -1.3 -0.630 -0.201 -0.750 116
142.04300 42.89440 340 -1.3 -0.622 -0.197 -0.758 116
142.01800 42.83440 299 -2.3 -0.625 -0.198 -0.755 116
142.06800 42.83440 422 -4.5 -0.622 -0.197 -0.758 116
142.01800 42.79440 153 -3.5 -0.626 -0.199 -0.754 116
142.06800 42.79440 222 -5.3 -0.623 -0.197 -0.757 116
141.81800 42.75440 94 -0.2 -0.638 -0.204 -0.742 116
141.86800 42.75440 64 -0.2 -0.635 -0.203 -0.745 116
141.81800 42.71440 47 1.9 -0.639 -0.205 -0.741 116
141.86800 42.71440 48 1.9 -0.636 -0.203 -0.744 116
141.90000 42.76940 153 -1.9 -0.633 -0.202 -0.747 116
